Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,Yaw,Roll,Pitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput
09:52:39.086 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:39.186 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:39.288 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,103.000000,0,0,0.000000,-0.000000,0
09:52:39.388 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:39.488 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:39.589 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:39.690 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:39.792 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_AIAverageBits.vi->WPI_AnalogModuleOpen.vi->WPI_AnalogChannelOpen.vi->WPI_GyroAnalogOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,105.000000,0,0,0.000000,-0.000000,0
09:52:39.894 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>WPI_AccumulatorGetOutput.vi<CALLSTACK>WPI_AccumulatorGetOutput.vi< <WPI_GyroAnalogOpen.vi< <Begin.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:39.994 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>WPI_AccumulatorGetOutput.vi<CALLSTACK>WPI_AccumulatorGetOutput.vi< <WPI_GyroAnalogOpen.vi< <Begin.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:40.095 AM 02/06/2016,Teleop Disabled,0,TRUE,-44070,<LOCATION>FPGA_AIReadAccumulatorOutput.vi<CALLSTACK>FPGA_AIReadAccumulatorOutput.vi< <WPI_AccumulatorGetOutput.vi< <WPI_GyroAnalogOpen.vi< <Begin.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:40.196 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_AIReadConfig.vi->WPI_AccumulatorGetOutput.vi->WPI_GyroAnalogOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:40.297 AM 02/06/2016,Teleop Disabled,0,TRUE,-44007,<LOCATION>navX Library v2.lvlib:Z900_navX_RefNum_Get.vi<CALLSTACK>navX Library v2.lvlib:Z900_navX_RefNum_Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:40.397 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_AIReadConfig.vi->WPI_AccumulatorGetOutput.vi->WPI_GyroAnalogOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:40.499 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>WPI_AccumulatorGetOutput.vi<CALLSTACK>WPI_AccumulatorGetOutput.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:40.599 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>WPI_AccumulatorGetOutput.vi<CALLSTACK>WPI_AccumulatorGetOutput.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:40.704 AM 02/06/2016,Teleop Disabled,0,TRUE,-44070,<LOCATION>FPGA_AIReadAccumulatorOutput.vi<CALLSTACK>FPGA_AIReadAccumulatorOutput.vi< <WPI_AccumulatorGetOutput.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:40.804 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:40.905 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:41.006 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_AIReadConfig.vi->WPI_AccumulatorGetOutput.vi->WPI_GyroAnalogGetAngle.vi->WPI_GyroGetAngle.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:41.106 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:41.208 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>FPGA_ReadAI.vi<CALLSTACK>FPGA_ReadAI.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:41.309 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>FPGA_ReadAI.vi<CALLSTACK>FPGA_ReadAI.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:41.409 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_AIReadConfig.vi->WPI_AccumulatorGetOutput.vi->WPI_GyroAnalogOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,103.000000,0,0,0.000000,-0.000000,0
09:52:41.513 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>WPI_AnalogChannelValueToVoltage.vi<CALLSTACK>WPI_AnalogChannelValueToVoltage.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:41.614 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:41.714 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:41.815 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:41.915 AM 02/06/2016,Teleop Disabled,0,TRUE,1026,Invoke Node in navX Library v2.lvlib:Z900_navX_Internal_Get.vi->navX Library v2.lvlib:Z900_navX_Get_YPRHfH.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:42.016 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830005<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830005
     WPI_CANTalonSRX_SetParameter.vi
     WPI_CANTalonSRX_SetPID.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:42.116 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,103.000000,0,0,0.000000,-0.000000,0
09:52:42.217 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:42.318 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830005<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830005
     WPI_CANTalonSRX_SetParameter.vi
     WPI_CANTalonSRX_SetPID.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:42.419 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830005<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830005
     WPI_CANTalonSRX_SetParameter.vi
     WPI_CANTalonSRX_SetPID.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:42.519 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:42.620 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830005<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830005
     WPI_CANTalonSRX_SetParameter.vi
     WPI_CANTalonSRX_SetPID.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:42.719 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830005<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830005
     WPI_CANTalonSRX_SetParameter.vi
     WPI_CANTalonSRX_SetPID.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:42.820 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830005<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830005
     WPI_CANTalonSRX_SetParameter.vi
     WPI_CANTalonSRX_SetPID.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:42.920 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830005<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830005
     WPI_CANTalonSRX_SetParameter.vi
     WPI_CANTalonSRX_SetPID.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:43.020 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830005<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830005
     WPI_CANTalonSRX_SetParameter.vi
     WPI_CANTalonSRX_SetPID.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:43.121 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830005<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830005
     WPI_CANTalonSRX_SetParameter.vi
     WPI_CANTalonSRX_SetPID.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:43.222 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830005<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830005
     WPI_CANTalonSRX_SetParameter.vi
     WPI_CANTalonSRX_SetPID.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:43.323 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:43.423 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830005<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830005
     WPI_CANTalonSRX_SetParameter.vi
     WPI_CANTalonSRX_SetPID.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:43.522 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830005<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830005
     WPI_CANTalonSRX_SetParameter.vi
     WPI_CANTalonSRX_SetPID.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:43.624 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:43.725 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:43.826 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:43.927 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830006<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830006
     WPI_CANTalonSRX_Send.vi
     WPI_MotorControlSetOutput.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:44.028 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:44.129 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830006<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830006
     WPI_CANTalonSRX_Send.vi
     WPI_MotorControlSetOutput.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:44.231 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_AIReadConfig.vi->WPI_AccumulatorGetOutput.vi->WPI_GyroAnalogOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:44.330 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>WPI_AccumulatorGetOutput.vi<CALLSTACK>WPI_AccumulatorGetOutput.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:44.431 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>WPI_AccumulatorGetOutput.vi<CALLSTACK>WPI_AccumulatorGetOutput.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:44.534 AM 02/06/2016,Teleop Disabled,0,TRUE,-44070,<LOCATION>FPGA_AIReadAccumulatorOutput.vi<CALLSTACK>FPGA_AIReadAccumulatorOutput.vi< <WPI_AccumulatorGetOutput.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:44.634 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_AIReadConfig.vi->WPI_AccumulatorGetOutput.vi->WPI_GyroAnalogGetAngle.vi->WPI_GyroGetAngle.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:44.735 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>FPGA_ReadAI.vi<CALLSTACK>FPGA_ReadAI.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:44.836 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>FPGA_ReadAI.vi<CALLSTACK>FPGA_ReadAI.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:44.937 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_AIReadConfig.vi->WPI_AccumulatorGetOutput.vi->WPI_GyroAnalogOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:45.038 AM 02/06/2016,Teleop Disabled,0,TRUE,-44071,<LOCATION>WPI_AnalogChannelValueToVoltage.vi<CALLSTACK>WPI_AnalogChannelValueToVoltage.vi< <WPI_GyroAnalogGetAngle.vi< <WPI_GyroGetAngle.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:45.138 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:45.238 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:45.339 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_CAN_Send.vi:5830006<APPEND>

<b>Complete call chain:</b>
     NetComm_CAN_Send.vi:5830006
     WPI_CANTalonSRX_Send.vi
     WPI_MotorControlSetOutput.vi
     ShooterVI.vi
     Periodic Tasks.vi
     Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,100.000000,0,0,0.000000,-0.000000,0
09:52:45.439 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:45.539 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,102.000000,0,0,0.000000,-0.000000,0
09:52:45.641 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,103.000000,0,0,0.000000,-0.000000,0
09:52:45.740 AM 02/06/2016,Teleop Disabled,0,TRUE,-63195,Read/Write Control in FPGA_DIOReadOutputEnable.vi->WPI_DigitalModuleDIOAllocator.vi->WPI_DigitalInputOpen.vi->Begin.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:45.841 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:45.942 AM 02/06/2016,Teleop Disabled,0,TRUE,1026,Invoke Node in navX Library v2.lvlib:Z900_navX_Internal_Get.vi->navX Library v2.lvlib:Z900_navX_Get_YPRHfH.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,101.000000,0,0,0.000000,-0.000000,0
09:52:46.043 AM 02/06/2016,Teleop Disabled,0,TRUE,-44049,NetComm_getControlWord.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.000000,0.000000,0.000000,3.000000,103.000000,0,0,0.000000,-0.000000,0
